id,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
88118346,2021-07-22 07:29:12,2021-07-22,2021-07-22 13:29:12 UTC,Mountain Time (US & Canada),233306,angelasgupta,2021-07-22 13:29:55 UTC,2021-09-05 07:42:46 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/88118346,https://inaturalist-open-data.s3.amazonaws.com/photos/145354460/medium.jpeg,,"",,0,0,false,2,"West Yellowstone, MT 59758, USA",44.7779161,-111.17993119,18,,,,18,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88125379,2021-07-21 14:28:21,2021-07-21,2021-07-21 19:28:21 UTC,Central Time (US & Canada),1261565,abeefungus,2021-07-22 14:35:09 UTC,2021-09-05 06:14:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88125379,https://inaturalist-open-data.s3.amazonaws.com/photos/145367005/medium.jpeg,,"","Scat, known wolf range",1,0,false,2,"Gingles, WI 54806, USA",46.5358291926,-90.8505599946,1496,,,,1496,,,false,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88194934,2021/07/21 6:04 AM ,2021-07-21,2021-07-21 12:04:00 UTC,Mountain Time (US & Canada),1127820,hydapse,2021-07-22 23:54:12 UTC,2021-09-09 01:47:42 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88194934,https://inaturalist-open-data.s3.amazonaws.com/photos/145484273/medium.jpg,,"",Gray Wolf (Canis lupus) at Junction Butte,4,0,false,,"Yellowstone National Park, US",44.8387274793,-110.2780566519,93,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88255224,Sat Jun 26 2021 14:40:22 GMT-0700 (MST),2021-06-26,2021-06-26 20:40:22 UTC,Mountain Time (US & Canada),1995656,dacolb,2021-07-23 14:08:10 UTC,2021-09-05 07:51:57 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/88255224,https://inaturalist-open-data.s3.amazonaws.com/photos/146752676/medium.jpg,,"","",0,0,false,3,"Oregon, US",45.7598350852,-118.3718634689,1155,,,,27126,obscured,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
88317233,2021/07/17 6:09 AM MDT,2021-07-17,2021-07-17 12:09:00 UTC,Mountain Time (US & Canada),1639619,spiderviking,2021-07-23 22:33:10 UTC,2021-09-09 01:47:36 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88317233,https://inaturalist-open-data.s3.amazonaws.com/photos/145700160/medium.jpg,,"",Second picture shows the middle wolf limping.,1,0,false,,"Yellowstone National Park, US",44.8778867199,-110.25007655,1308,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88320694,2021/07/17 7:00 AM MDT,2021-07-17,2021-07-17 13:00:00 UTC,Mountain Time (US & Canada),1639619,spiderviking,2021-07-23 23:06:13 UTC,2021-09-09 01:47:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88320694,https://inaturalist-open-data.s3.amazonaws.com/photos/145707880/medium.jpg,,"",Wolf howling on the hill behind us. Part of the same pack.,1,0,false,,"Yellowstone National Park, US",44.9636826152,-110.3152354684,159,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88323515,2021/07/17 8:09 AM MDT,2021-07-17,2021-07-17 14:09:00 UTC,Mountain Time (US & Canada),1639619,spiderviking,2021-07-23 23:36:00 UTC,2021-09-09 01:47:23 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88323515,https://inaturalist-open-data.s3.amazonaws.com/photos/145713650/medium.jpg,,"",wolf pup and babysitter.,1,0,false,,"Yellowstone National Park, US",44.8335750178,-110.356981818,1613,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88438888,2021/05/29 6:55 AM PDT,2021-05-29,2021-05-29 13:55:00 UTC,Pacific Time (US & Canada),3538433,christopherchin,2021-07-24 19:56:38 UTC,2021-09-06 17:52:07 UTC,research,,https://www.inaturalist.org/observations/88438888,https://static.inaturalist.org/photos/145908510/medium.jpg,,"",,1,0,false,,"Yellowstone National Park, Park County, US-WY, US",44.6358191112,-110.4312384076,292,,,,27285,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88500327,Sat Jul 17 2021 18:45:00 GMT-0500 (CDT),2021-07-17,2021-07-17 23:45:00 UTC,Central Time (US & Canada),2098,toby,2021-07-25 05:45:16 UTC,2022-02-21 04:20:47 UTC,research,,https://www.inaturalist.org/observations/88500327,https://static.inaturalist.org/photos/146028205/medium.jpg,,"","",5,0,false,3,"Yellowstone National Park, US",44.9901248414,-110.2923987261,195,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88633113,Sat Jul 24 2021 10:30:30 GMT-0600 (MDT),2021-07-24,2021-07-24 16:30:30 UTC,Mountain Time (US & Canada),3118608,breannevanderhill,2021-07-26 01:03:10 UTC,2021-09-09 01:47:03 UTC,needs_id,,https://www.inaturalist.org/observations/88633113,https://static.inaturalist.org/photos/146260411/medium.jpg,,"","",0,0,false,3,"Yellowstone National Park, Park County, US-WY, US",44.6913090638,-110.5232081946,6,,,,27285,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
88740743,Wed Jul 21 2021 07:30:44 GMT-0600 (MDT),2021-07-21,2021-07-21 13:30:44 UTC,Mountain Time (US & Canada),1639619,spiderviking,2021-07-26 21:09:35 UTC,2021-09-09 01:46:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88740743,https://inaturalist-open-data.s3.amazonaws.com/photos/146454686/medium.jpg,,"","",1,0,false,3,"Yellowstone National Park, US",44.9614962777,-110.2152228905,33,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88740972,Wed Jul 21 2021 07:40:53 GMT-0600 (MDT),2021-07-21,2021-07-21 13:40:53 UTC,Mountain Time (US & Canada),1639619,spiderviking,2021-07-26 21:10:24 UTC,2021-09-09 01:46:22 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88740972,https://inaturalist-open-data.s3.amazonaws.com/photos/146454847/medium.jpg,,"","",1,0,false,3,"Yellowstone National Park, US",44.9630265767,-110.3111813542,50,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88764787,Mon Jul 26 2021 08:28:34 GMT-0500 (CDT),2021-07-26,2021-07-26 13:28:34 UTC,Central Time (US & Canada),434504,danders4,2021-07-27 01:00:12 UTC,2021-09-05 06:14:37 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88764787,https://inaturalist-open-data.s3.amazonaws.com/photos/146499861/medium.jpg,,"",Track measures about 5.5 inches. ,2,0,false,3,"Governor Knowles State Forest, Saint Croix Falls, WI, US",45.5645333333,-92.8165283333,10,,,,10,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88772671,2021/07/24 7:09 AM HST,2021-07-24,2021-07-24 17:09:00 UTC,Hawaii,2745634,kaivictor,2021-07-27 02:20:03 UTC,2021-09-09 01:46:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88772671,https://inaturalist-open-data.s3.amazonaws.com/photos/146511930/medium.jpeg,,"",Distant black wolf from the Junction Butte pack observed through a scope. Life mammal!,1,0,false,,"Yellowstone National Park, US",44.8725191138,-110.2433125886,5,,,,27253,,obscured,true,,,Northwestern Wolf,Canis lupus occidentalis,Northwestern Wolf,Mammalia,234846
88773408,Sun Jul 25 2021 08:22:10 GMT-0800 (AKDT),2021-07-25,2021-07-25 16:22:10 UTC,Alaska,553033,aburke,2021-07-27 02:28:39 UTC,2021-09-09 03:10:19 UTC,research,,https://www.inaturalist.org/observations/88773408,https://static.inaturalist.org/photos/146515794/medium.jpg,,"","",1,0,false,3,"Dalton Hwy, AK, US",67.7843383333,-149.7942966667,6,,,,6,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
88825758,Wed Jul 21 2021 07:41:38 GMT-0600 (MDT),2021-07-21,2021-07-21 13:41:38 UTC,Mountain Time (US & Canada),1639619,spiderviking,2021-07-27 15:23:57 UTC,2021-09-09 01:46:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/88825758,https://inaturalist-open-data.s3.amazonaws.com/photos/146609001/medium.jpg,,"",Pups greeting and following adults. Den nearby.,1,0,false,3,"Yellowstone National Park, US",44.9900676256,-110.3208780659,72,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
89340651,Tue May 11 2021 17:18:15 GMT-0500 (CDT),2021-05-11,2021-05-11 22:18:15 UTC,Central Time (US & Canada),1280666,mosquito-anemic,2021-07-31 16:32:46 UTC,2021-09-05 06:25:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/89340651,https://inaturalist-open-data.s3.amazonaws.com/photos/147523430/medium.jpg,,"","",1,0,false,3,"St. Louis County, US-MN, US",47.4465522062,-92.3486008996,357,,,,26839,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
89398521,2021/07/25 12:58 PM PDT,2021-07-25,2021-07-25 19:58:00 UTC,Pacific Time (US & Canada),116788,isaac_krone,2021-07-31 22:53:13 UTC,2022-04-06 13:01:17 UTC,research,CC-BY,https://www.inaturalist.org/observations/89398521,https://inaturalist-open-data.s3.amazonaws.com/photos/147620889/medium.jpg,,"Cani, Canis lupus","",4,0,false,,United States,44.918797303,-110.1517399651,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
89398546,2021/07/25 2:19 PM PDT,2021-07-25,2021-07-25 21:19:00 UTC,Pacific Time (US & Canada),116788,isaac_krone,2021-07-31 22:53:20 UTC,2021-09-09 01:45:51 UTC,research,CC-BY,https://www.inaturalist.org/observations/89398546,https://inaturalist-open-data.s3.amazonaws.com/photos/147621068/medium.jpg,,"Cani, Canis lupus","",1,0,false,,"Yellowstone National Park, US",44.9105941229,-110.2469225215,,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
89698101,Fri Jul 30 2021 19:05:29 GMT-0500 (CDT),2021-07-30,2021-07-31 05:05:29 UTC,Hawaii,88342,stephenfalick,2021-08-02 21:35:11 UTC,2021-12-06 06:00:51 UTC,needs_id,,https://www.inaturalist.org/observations/89698101,https://static.inaturalist.org/photos/148151864/medium.jpg,,"",,0,0,false,3,"New Mexico, US",33.1646008862,-108.1771910163,4441,,,,29012,obscured,obscured,true,,,,Canis lupus,Gray Wolf,Mammalia,42048
89761277,2017/07/17 11:02 AM UTC,2017-07-17,2017-07-17 11:02:00 UTC,UTC,340083,snowmanstudios,2021-08-03 11:16:47 UTC,2021-09-28 01:27:02 UTC,research,,https://www.inaturalist.org/observations/89761277,https://inaturalist-open-data.s3.amazonaws.com/photos/148264043/medium.jpg,,"10-ZAL170629 Banff to Anchorage, 2017, Abenteuer, Amerika, Canon Eos 5D III, Dragoman, Lila, Nordamerika, North America, PanAmericana, Reise, Reisen, Rundreise, Sigma 150-600mm F5-6.3 DG OS HSM C, Tier, Tiere, Trucktour, USA, United States of America, Urlaub, Vereinigte Staten von Amerika, adventure, americas, animal, animals, holidays, holydays, overlanding, roundtrip, snowman, snowman-studios, snowmanstudios, thomas fuhrmann, travelling, www.dragoman.com, www.snowmanstudios.de","PanAmericana 2017 - the image was taken on an overlanding travel from Ushuaia to Anchorage - taken by Thomas Fuhrmann, SnowmanStudios - see more pictures on / mehr Aufnahmen auf www.snowmanstudios.de",2,0,false,,"Parks Hwy, Denali National Park and Preserve, AK, USA",63.1148002,-151.1926058,199405,,,,199405,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
89850192,Tue Aug 03 2021 09:02:42 GMT-0800 (AKDT),2021-08-03,2021-08-03 17:02:42 UTC,Alaska,2915583,jacobgaposchkin,2021-08-04 00:13:26 UTC,2021-11-29 21:00:40 UTC,needs_id,,https://www.inaturalist.org/observations/89850192,https://static.inaturalist.org/photos/149392621/medium.jpg,,"","",0,0,false,3,"Denali National Park & Preserve, AK, US",63.66735,-149.2524716667,30,,,,30,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90314299,Thu Aug 05 2021 16:13:32 GMT-0600 (MDT),2021-08-05,2021-08-05 22:13:32 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:24:28 UTC,2021-08-08 06:33:16 UTC,needs_id,,https://www.inaturalist.org/observations/90314299,https://static.inaturalist.org/photos/149250253/medium.jpg,,"","",0,0,false,3,"Montana, US",48.5069574659,-113.313687502,264,,,,264,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90314569,Thu Aug 05 2021 15:29:58 GMT-0600 (MDT),2021-08-05,2021-08-05 21:29:58 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:26:40 UTC,2021-08-08 06:31:30 UTC,needs_id,,https://www.inaturalist.org/observations/90314569,https://static.inaturalist.org/photos/149250669/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5057809158,-113.318350101,5,,,,5,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90314826,Thu Aug 05 2021 15:32:10 GMT-0600 (MDT),2021-08-05,2021-08-05 21:32:10 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:29:22 UTC,2021-12-29 01:08:43 UTC,research,,https://www.inaturalist.org/observations/90314826,https://static.inaturalist.org/photos/149251063/medium.jpg,,"","",1,0,false,3,"Montana, US",48.5057359469,-113.3185091895,111,,,,111,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90315095,Thu Aug 05 2021 15:32:47 GMT-0600 (MDT),2021-08-05,2021-08-05 21:32:47 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:31:57 UTC,2021-08-08 06:29:57 UTC,needs_id,,https://www.inaturalist.org/observations/90315095,https://static.inaturalist.org/photos/149251554/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5057839333,-113.3184864746,382,,,,382,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90315149,Thu Aug 05 2021 15:31:34 GMT-0600 (MDT),2021-08-05,2021-08-05 21:31:34 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:32:25 UTC,2021-08-08 06:30:02 UTC,needs_id,,https://www.inaturalist.org/observations/90315149,https://static.inaturalist.org/photos/149251645/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5057075741,-113.3185087704,5,,,,5,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90315304,Thu Aug 05 2021 15:29:27 GMT-0600 (MDT),2021-08-05,2021-08-05 21:29:27 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:33:51 UTC,2021-08-08 06:31:52 UTC,needs_id,,https://www.inaturalist.org/observations/90315304,https://static.inaturalist.org/photos/149251941/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5056157085,-113.3181915992,256,,,,256,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90315562,Thu Aug 05 2021 15:30:40 GMT-0600 (MDT),2021-08-05,2021-08-05 21:30:40 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:36:10 UTC,2021-08-08 06:32:17 UTC,needs_id,,https://www.inaturalist.org/observations/90315562,https://static.inaturalist.org/photos/149252450/medium.jpg,,"","",0,0,false,3,"Montana, US",48.5057287803,-113.3183229436,229,,,,229,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90315780,Thu Aug 05 2021 16:04:55 GMT-0600 (MDT),2021-08-05,2021-08-05 22:04:55 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:37:49 UTC,2021-09-05 07:42:15 UTC,research,,https://www.inaturalist.org/observations/90315780,https://static.inaturalist.org/photos/149252897/medium.jpg,,"","",1,0,false,3,"Montana, US",48.5066497419,-113.3137348575,5,,,,5,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90316224,Thu Aug 05 2021 16:12:28 GMT-0600 (MDT),2021-08-05,2021-08-05 22:12:28 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:41:36 UTC,2021-08-08 08:26:46 UTC,research,,https://www.inaturalist.org/observations/90316224,https://static.inaturalist.org/photos/149253386/medium.jpg,,"","",1,0,false,3,"Flathead County, US-MT, US",48.5067230836,-113.3136129846,5,,,,5,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90316362,Thu Aug 05 2021 16:07:48 GMT-0600 (MDT),2021-08-05,2021-08-05 22:07:48 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:42:49 UTC,2021-12-22 03:24:18 UTC,research,,https://www.inaturalist.org/observations/90316362,https://static.inaturalist.org/photos/149253588/medium.jpg,,"","",4,0,false,3,"Glacier County, US-MT, US",48.5064722385,-113.3136365046,200,,,,200,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90316472,Thu Aug 05 2021 16:10:43 GMT-0600 (MDT),2021-08-05,2021-08-05 22:10:43 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-07 21:43:59 UTC,2021-09-05 07:42:01 UTC,needs_id,,https://www.inaturalist.org/observations/90316472,https://static.inaturalist.org/photos/149253855/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5063059163,-113.3139247076,5,,,,5,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
90337266,Thu Aug 05 2021 16:08:40 GMT-0600 (MDT),2021-08-05,2021-08-05 22:08:40 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-08 01:01:54 UTC,2021-09-05 07:41:54 UTC,research,,https://www.inaturalist.org/observations/90337266,https://static.inaturalist.org/photos/149291287/medium.jpg,,"","",1,0,false,3,"Glacier County, US-MT, US",48.5065079201,-113.3136026749,5,,,,5,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90337494,Thu Aug 05 2021 16:05:36 GMT-0600 (MDT),2021-08-05,2021-08-05 22:05:36 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-08 01:04:18 UTC,2021-09-05 07:41:50 UTC,research,,https://www.inaturalist.org/observations/90337494,https://static.inaturalist.org/photos/149291591/medium.jpg,,"","",1,0,false,3,"Glacier County, US-MT, US",48.5066583753,-113.3136667126,439,,,,439,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90495446,2021-08-07 16:06:17,2021-08-07,2021-08-07 23:06:17 UTC,Arizona,616881,ecoexplorers,2021-08-09 04:00:44 UTC,2021-11-15 23:06:31 UTC,research,,https://www.inaturalist.org/observations/90495446,https://static.inaturalist.org/photos/149574914/medium.jpeg,,"",Consensus between several naturalists and a wildlife tracker was mexican wolf scat ,1,0,false,2,"Apache County, US-AZ, US",33.9549814326,-109.5106682299,,,,,28902,,obscured,true,gps,gps,Mexican Wolf,Canis lupus baileyi,Mexican Wolf,Mammalia,197859
90614359,2021/05/23 12:52 PM CDT,2021-05-23,2021-05-23 17:52:00 UTC,Central Time (US & Canada),2792500,jbrasher,2021-08-10 02:35:27 UTC,2021-12-05 01:46:08 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/90614359,https://inaturalist-open-data.s3.amazonaws.com/photos/149780014/medium.jpg,,"Sargent Lake, Gray Wolf, wolf, track, Isle Royale National Park","Isle Royale National Park. While we were navigating around numerous beaver ponds on the north shore of Sargent Lake, we found wolf tracks in fresh mud. It had evidently been checking out a beaver dam just as we were.",0,0,false,,"Isle Royale National Park, Keweenaw County, US-MI, US",48.1388398369,-88.6022832691,31,,,,26743,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90649153,Thu May 29 2008 13:21:23 GMT-0700 (PDT),2008-05-29,2008-05-29 20:21:23 UTC,Pacific Time (US & Canada),18840,herptracker,2021-08-10 13:01:19 UTC,2021-09-06 17:51:43 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90649153,https://static.inaturalist.org/photos/149838436/medium.jpg,,"","",2,0,false,3,"Yellowstone National Park, US",44.8489711967,-110.3171608678,3172,,,,27253,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90702227,2021-08-08 20:49:26,2021-08-08,2021-08-09 02:49:26 UTC,Central America,1031873,hubertszcz,2021-08-10 20:47:47 UTC,2021-11-29 21:03:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/90702227,https://static.inaturalist.org/photos/149928293/medium.jpeg,,"",,0,0,false,2,"Yukon-Koyukuk, AK, USA",67.93519,-149.8233009722,,,,,,,,false,gps,gps,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90722939,Mon Jul 26 2021 03:27:22 GMT-0600 (MDT),2021-07-26,2021-07-26 09:27:22 UTC,Mountain Time (US & Canada),1687916,hmseiver,2021-08-11 00:31:06 UTC,2021-09-05 07:41:44 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/90722939,https://inaturalist-open-data.s3.amazonaws.com/photos/149965943/medium.jpg,,"","",1,0,false,3,"Plains, MT, US",47.6031180327,-114.8656374484,65,,,,65,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90743372,Mon Jul 26 2021 03:27:00 GMT-0500 (CDT),2021-07-26,2021-07-26 03:27:00 UTC,UTC,1686910,bearseiver,2021-08-11 05:22:19 UTC,2021-09-05 07:41:38 UTC,research,,https://www.inaturalist.org/observations/90743372,https://static.inaturalist.org/photos/150004517/medium.jpg,,"",Black coloration,1,0,false,3,"Plains, MT, US",47.5883121149,-114.8848680603,1587,,,,1587,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
90922369,Sun Aug 01 2021 16:55:05 GMT-0500 (CDT),2021-08-01,2021-08-01 16:55:05 UTC,UTC,730509,corvidologist,2021-08-12 19:51:07 UTC,2021-08-23 01:09:41 UTC,research,,https://www.inaturalist.org/observations/90922369,https://static.inaturalist.org/photos/150320091/medium.jpg,,"","!!! ??? 
",1,0,false,3,"St. Louis County, US-MN, US",48.1940685538,-92.0888102838,9,,,,26743,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91024421,2021/08/12 1:57 PM CDT,2021-08-12,2021-08-12 18:57:00 UTC,Central Time (US & Canada),4357268,k-bot,2021-08-13 18:19:31 UTC,2021-08-13 23:15:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91024421,https://inaturalist-open-data.s3.amazonaws.com/photos/150500717/medium.jpeg,,"grey, gray, wolf, paw, print, pawprint, track, tracks, prints, canis, lupus, MN, Minnesota",,1,0,false,,"Minnesota, US",46.6655222788,-92.6798700263,1488,,,,26967,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91166040,Fri Aug 13 2021 17:11:16 GMT-0600 (MDT),2021-08-13,2021-08-13 23:11:16 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-14 20:05:30 UTC,2021-09-05 07:41:32 UTC,needs_id,,https://www.inaturalist.org/observations/91166040,https://static.inaturalist.org/photos/150754254/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5013748846,-113.3207278793,5,,,,5,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
91182422,2005/08/14 7:48 AM PDT,2005-08-14,2005-08-14 14:48:00 UTC,Pacific Time (US & Canada),613798,ajanulaw,2021-08-14 22:04:26 UTC,2022-01-14 11:11:09 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91182422,https://inaturalist-open-data.s3.amazonaws.com/photos/150783963/medium.jpg,,"",,2,0,false,,"Parks Hwy, Denali National Park and Preserve, AK, USA",63.1148002,-151.1926058,40161,,,,40161,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91407851,Fri Aug 13 2021 16:49:48 GMT-0600 (MDT),2021-08-13,2021-08-13 22:49:48 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-16 14:12:07 UTC,2021-09-05 07:41:28 UTC,needs_id,,https://www.inaturalist.org/observations/91407851,https://static.inaturalist.org/photos/151191991/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5018354701,-113.3250517679,5,,,,5,,,false,,,"",Canis lupus,Gray Wolf,Mammalia,42048
91526211,Fri Aug 13 2021 16:30:12 GMT-0600 (MDT),2021-08-13,2021-08-13 22:30:12 UTC,Mountain Time (US & Canada),854537,maxallen,2021-08-17 13:38:04 UTC,2021-08-18 02:37:24 UTC,needs_id,,https://www.inaturalist.org/observations/91526211,https://static.inaturalist.org/photos/151413218/medium.jpg,,"","",0,0,false,3,"Glacier County, US-MT, US",48.5061330814,-113.3191474714,10,,,,10,,,false,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91547776,Tue Aug 17 2021 11:54:39 GMT-0500 (CDT),2021-08-17,2021-08-17 11:54:39 UTC,UTC,730509,corvidologist,2021-08-17 16:58:08 UTC,2021-09-05 06:23:43 UTC,needs_id,,https://www.inaturalist.org/observations/91547776,https://static.inaturalist.org/photos/151617436/medium.jpg,,"","Inat says coyote but there are a LOT of wolves around and we’ve never heard a coyote here. 
",0,0,false,3,"Minnesota, US",47.8467119583,-91.8299536929,18,,,,26775,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
91568797,2021/08/14 1:24 PM CDT,2021-08-14,2021-08-14 18:24:00 UTC,Central Time (US & Canada),204496,jonpoppele,2021-08-17 20:28:52 UTC,2021-08-18 03:10:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91568797,https://inaturalist-open-data.s3.amazonaws.com/photos/151488157/medium.jpeg,,"",Looks like our boy.,1,0,false,,"Minnesota, US",45.5894995638,-93.0234976905,,,,,27158,obscured,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
91639925,Tue Aug 17 2021 10:41:08 GMT-0500 (CDT),2021-08-17,2021-08-17 10:41:08 UTC,UTC,730509,corvidologist,2021-08-18 14:53:11 UTC,2021-09-05 06:24:35 UTC,needs_id,,https://www.inaturalist.org/observations/91639925,https://static.inaturalist.org/photos/151617551/medium.jpg,,"","",0,0,false,3,"Minnesota, US",47.8015613518,-91.8417389489,998,,,,26775,,obscured,true,,,"",Canis lupus,Gray Wolf,Mammalia,42048
91673859,Mon Aug 16 2021 21:17:37 GMT-0600 (MDT),2021-08-16,2021-08-17 03:17:37 UTC,Mountain Time (US & Canada),3381382,cindi99,2021-08-18 20:20:41 UTC,2021-09-09 02:30:33 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/91673859,https://inaturalist-open-data.s3.amazonaws.com/photos/151678046/medium.jpg,,"","",1,0,false,3,"Yellowstone National Park, US",44.4877883316,-110.8646778078,23,,,,27317,,obscured,true,,,Gray Wolf,Canis lupus,Gray Wolf,Mammalia,42048
